,Unnamed: 0,time,Day,Hour,Price,ERR,Date
15573,15573,2022-05-02 06:31:50.017654,Monday,06:31,7.0,,2022-05-02
15574,15574,2022-05-02 06:32:15.131325,Monday,06:32,7.0,,2022-05-02
15575,15575,2022-05-02 06:32:40.223134,Monday,06:32,7.0,,2022-05-02
15576,15576,2022-05-02 06:33:05.388836,Monday,06:33,7.0,,2022-05-02
15577,15577,2022-05-02 06:33:30.496266,Monday,06:33,7.0,,2022-05-02
15578,15578,2022-05-02 06:33:55.603700,Monday,06:33,7.0,,2022-05-02
15579,15579,2022-05-02 06:34:20.800994,Monday,06:34,7.0,,2022-05-02
15580,15580,2022-05-02 06:34:45.908425,Monday,06:34,7.0,,2022-05-02
15581,15581,2022-05-02 06:35:11.091236,Monday,06:35,7.0,,2022-05-02
15582,15582,2022-05-02 06:35:36.292410,Monday,06:35,7.0,,2022-05-02
15583,15583,2022-05-02 06:36:01.399845,Monday,06:36,7.0,,2022-05-02
15584,15584,2022-05-02 06:36:26.506765,Monday,06:36,7.0,,2022-05-02
15585,15585,2022-05-02 06:36:51.676685,Monday,06:36,7.0,,2022-05-02
15586,15586,2022-05-02 06:37:16.777690,Monday,06:37,7.0,,2022-05-02
15587,15587,2022-05-02 06:37:41.869492,Monday,06:37,7.0,,2022-05-02
15588,15588,2022-05-02 06:38:07.050198,Monday,06:38,7.0,,2022-05-02
15589,15589,2022-05-02 06:38:32.173252,Monday,06:38,7.0,,2022-05-02
15590,15590,2022-05-02 06:38:57.280675,Monday,06:38,7.0,,2022-05-02
15591,15591,2022-05-02 06:39:22.447103,Monday,06:39,7.0,,2022-05-02
15592,15592,2022-05-02 06:39:47.570153,Monday,06:39,7.0,,2022-05-02
15593,15593,2022-05-02 06:40:12.768953,Monday,06:40,7.0,,2022-05-02
15594,15594,2022-05-02 06:40:37.970118,Monday,06:40,7.0,,2022-05-02
15595,15595,2022-05-02 06:41:03.124415,Monday,06:41,7.0,,2022-05-02
15596,15596,2022-05-02 06:41:28.242111,Monday,06:41,7.0,,2022-05-02
15597,15597,2022-05-02 06:41:53.412023,Monday,06:41,7.0,,2022-05-02
15598,15598,2022-05-02 06:42:18.535582,Monday,06:42,7.0,,2022-05-02
15599,15599,2022-05-02 06:42:43.643002,Monday,06:42,7.0,,2022-05-02
